fighter_id,result,opponent,opponent_id,event,date,method,round,time
http://ufcstats.com/fighter-details/896c322f56b8be5a,win,George Sotiropoulos Roman Mitichyan,,"UFC Fight Night: Florian vs Lauzon Apr. 02, 2008",2008-04-02,KO/TKO Punches,2,2:24
http://ufcstats.com/fighter-details/896c322f56b8be5a,win,George Sotiropoulos Billy Miles,,"The Ultimate Fighter: Team Hughes vs. Team Serra Finale Dec. 08, 2007",2007-12-08,SUB Rear Naked Choke,1,1:36
http://ufcstats.com/fighter-details/896c322f56b8be5a,loss,George Sotiropoulos Shinya Aoki,,"Shooto - Champion Carnival Oct. 14, 2006",2006-10-14,DQ,2,0:05
http://ufcstats.com/fighter-details/d18dbcb0f8e2b55d,loss,Alex Soto Francisco Rivera,,"UFC on FUEL TV: Korean Zombie vs Poirier May. 15, 2012",,U-DEC,3,5:00
http://ufcstats.com/fighter-details/d18dbcb0f8e2b55d,loss,Alex Soto Michael McDonald,,"UFC 139: Shogun vs Henderson Nov. 19, 2011",2011-11-19,KO/TKO Punches,1,0:56
http://ufcstats.com/fighter-details/a4e85a58fbce64b2,loss,Joe Soto Iuri Alcantara,,"UFC Fight Night: Machida vs. Anders Feb. 03, 2018",2018-02-03,KO/TKO Punches,1,1:06
http://ufcstats.com/fighter-details/a4e85a58fbce64b2,loss,Joe Soto Brett Johns,,"The Ultimate Fighter: A New World Champion Finale Dec. 01, 2017",2017-12-01,SUB Calf Slicer,1,0:30
http://ufcstats.com/fighter-details/a4e85a58fbce64b2,win,Joe Soto Rani Yahya,,"UFC Fight Night: Belfort vs. Gastelum Mar. 11, 2017",2017-03-11,U-DEC,3,5:00
http://ufcstats.com/fighter-details/a4e85a58fbce64b2,win,Joe Soto Marco Beltran,,"UFC Fight Night: Dos Anjos vs. Ferguson Nov. 05, 2016",2016-11-05,SUB Heel Hook,1,1:37
http://ufcstats.com/fighter-details/a4e85a58fbce64b2,win,Joe Soto Chris Beal,,"UFC Fight Night: MacDonald vs Thompson Jun. 18, 2016",2016-06-18,SUB Rear Naked Choke,3,3:39
http://ufcstats.com/fighter-details/a4e85a58fbce64b2,loss,Joe Soto Michinori Tanaka,,"UFC 195: Lawler vs Condit Jan. 02, 2016",2016-01-02,S-DEC,3,5:00
http://ufcstats.com/fighter-details/a4e85a58fbce64b2,loss,Joe Soto Anthony Birchak,,"UFC Fight Night: Boetsch vs Henderson Jun. 06, 2015",2015-06-06,KO/TKO Punch,1,1:37
http://ufcstats.com/fighter-details/a4e85a58fbce64b2,loss,Joe Soto TJ Dillashaw,,"UFC 177: Dillashaw vs Soto Aug. 30, 2014",2014-08-30,KO/TKO Kick,5,2:20
http://ufcstats.com/fighter-details/72782745eb47161a,loss,Mario Sousa Ikram Aliskerov,,"DWCS 6.8 Sep. 13, 2022",2022-09-13,SUB Kimura,1,2:09
http://ufcstats.com/fighter-details/72782745eb47161a,loss,Mario Sousa Chidi Njokuani,,"DWCS 5.2 Sep. 07, 2021",2021-09-07,KO/TKO Elbows,3,1:35
http://ufcstats.com/fighter-details/72782745eb47161a,win,Mario Sousa Mariusz Ksiazkiewicz,,"DWCS 4.9 Nov. 10, 2020",2020-11-10,U-DEC,3,5:00
http://ufcstats.com/fighter-details/d0e50a3d1b250708,loss,Andre Soukhamthath Sumudaerji,,"UFC Fight Night: Andrade vs. Zhang Aug. 31, 2019",2019-08-31,U-DEC,3,5:00
http://ufcstats.com/fighter-details/d0e50a3d1b250708,loss,Andre Soukhamthath Montel Jackson,,"UFC 236: Holloway vs. Poirier 2 Apr. 13, 2019",2019-04-13,U-DEC,3,5:00
http://ufcstats.com/fighter-details/d0e50a3d1b250708,win,Andre Soukhamthath Jonathan Martinez,,"UFC Fight Night: Oezdemir vs. Smith Oct. 27, 2018",2018-10-27,U-DEC,3,5:00
http://ufcstats.com/fighter-details/d0e50a3d1b250708,loss,Andre Soukhamthath Sean O'Malley,,"UFC 222: Cyborg vs. Kunitskaya Mar. 03, 2018",2018-03-03,U-DEC,3,5:00
http://ufcstats.com/fighter-details/d0e50a3d1b250708,win,Andre Soukhamthath Luke Sanders,,"UFC Fight Night: Swanson vs. Ortega Dec. 09, 2017",2017-12-09,KO/TKO Punches,2,1:06
http://ufcstats.com/fighter-details/d0e50a3d1b250708,loss,Andre Soukhamthath Alejandro Perez,,"UFC Fight Night: Pettis vs. Moreno Aug. 05, 2017",2017-08-05,S-DEC,3,5:00
http://ufcstats.com/fighter-details/d0e50a3d1b250708,loss,Andre Soukhamthath Albert Morales,,"UFC 209: Woodley vs. Thompson 2 Mar. 04, 2017",2017-03-04,S-DEC,3,5:00
http://ufcstats.com/fighter-details/aee8eecfc4bfb1e7,loss,Bobby Southworth Renato Sobral,,"Strikeforce - Destruction Nov. 21, 2008",2008-11-21,KO/TKO,1,5:00
http://ufcstats.com/fighter-details/aee8eecfc4bfb1e7,win,Bobby Southworth Anthony Ruiz,,"Strikeforce - Melendez vs. Thomson Jun. 27, 2008",2008-06-27,U-DEC,5,5:00
http://ufcstats.com/fighter-details/aee8eecfc4bfb1e7,loss,Bobby Southworth Anthony Ruiz,,"Strikeforce - Four Men Enter, One Man Survives Nov. 16, 2007",2007-11-16,KO/TKO,2,0:52
http://ufcstats.com/fighter-details/aee8eecfc4bfb1e7,win,Bobby Southworth Bill Mahood,,"Strikeforce - Playboy Mansion Sep. 29, 2007",2007-09-29,SUB Injury,1,1:15
http://ufcstats.com/fighter-details/aee8eecfc4bfb1e7,win,Bobby Southworth Vernon White,,"Strikeforce - Triple Threat Dec. 08, 2006",2006-12-08,U-DEC,5,5:00
http://ufcstats.com/fighter-details/aee8eecfc4bfb1e7,nc,Bobby Southworth James Irvin,,"Strikeforce - Revenge Jun. 09, 2006",2006-06-09,CNC,1,0:17
http://ufcstats.com/fighter-details/aee8eecfc4bfb1e7,loss,Bobby Southworth Sam Hoger,,"The Ultimate Fighter: Team Couture vs. Team Liddell Finale Apr. 09, 2005",2005-04-09,U-DEC,3,5:00
http://ufcstats.com/fighter-details/aee8eecfc4bfb1e7,loss,Bobby Southworth Vitor Belfort,,"PRIDE 13: Collision Course Mar. 25, 2001",2001-03-25,SUB Rear Naked Choke,1,4:09
http://ufcstats.com/fighter-details/dab8cfbb6b1db10a,loss,Livinha Souza Randa Markos,,"UFC Fight Night: Costa vs. Vettori Oct. 23, 2021",2021-10-23,U-DEC,3,5:00
http://ufcstats.com/fighter-details/dab8cfbb6b1db10a,loss,Livinha Souza Amanda Lemos,,"UFC 259: Blachowicz vs. Adesanya Mar. 06, 2021",2021-03-06,KO/TKO Punch,1,3:39
http://ufcstats.com/fighter-details/dab8cfbb6b1db10a,win,Livinha Souza Ashley Yoder,,"UFC 252: Miocic vs. Cormier 3 Aug. 15, 2020",2020-08-15,U-DEC,3,5:00
http://ufcstats.com/fighter-details/dab8cfbb6b1db10a,loss,Livinha Souza Brianna Fortino,,"UFC Fight Night: De Randamie vs. Ladd Jul. 13, 2019",2019-07-13,U-DEC,3,5:00
http://ufcstats.com/fighter-details/dab8cfbb6b1db10a,win,Livinha Souza Sarah Frota,,"UFC Fight Night: Assuncao vs. Moraes 2 Feb. 02, 2019",2019-02-02,S-DEC,3,5:00
http://ufcstats.com/fighter-details/dab8cfbb6b1db10a,win,Livinha Souza Alex Chambers,,"UFC Fight Night: Marreta vs. Anders Sep. 22, 2018",2018-09-22,SUB Guillotine Choke,1,1:21
http://ufcstats.com/fighter-details/6c7020b859c7a3ce,loss,Edimilson Souza Chas Skelly,,"UFC Fight Night: Belfort vs Henderson 3 Nov. 07, 2015",2015-11-07,SUB Rear Naked Choke,2,1:56
http://ufcstats.com/fighter-details/6c7020b859c7a3ce,win,Edimilson Souza Katsunori Kikuno,,"UFC Fight Night: Maia vs LaFlare Mar. 21, 2015",2015-03-21,KO/TKO Punch,1,1:31
http://ufcstats.com/fighter-details/6c7020b859c7a3ce,win,Edimilson Souza Mark Eddiva,,"UFC Fight Night: Miocic vs Maldonado May. 31, 2014",,KO/TKO Punches,2,4:52
http://ufcstats.com/fighter-details/6c7020b859c7a3ce,win,Edimilson Souza Felipe Arantes,,"UFC Fight Night: Teixeira vs Bader Sep. 04, 2013",2013-09-04,S-DEC,3,5:00
http://ufcstats.com/fighter-details/0e5c4e72237461bb,loss,Bruno Souza Luis Saldana,,"UFC Fight Night: Blaydes vs. Daukaus Mar. 26, 2022",2022-03-26,U-DEC,3,5:00
http://ufcstats.com/fighter-details/0e5c4e72237461bb,loss,Bruno Souza Melsik Baghdasaryan,,"UFC 268: Usman vs. Covington 2 Nov. 06, 2021",2021-11-06,U-DEC,3,5:00
http://ufcstats.com/fighter-details/7a703c565ccaa18f,loss,Jacare Souza Andre Muniz,,"UFC 262: Oliveira vs. Chandler May. 15, 2021",,SUB Armbar,1,3:59
http://ufcstats.com/fighter-details/7a703c565ccaa18f,loss,Jacare Souza Kevin Holland,,"UFC 256: Figueiredo vs. Moreno Dec. 12, 2020",2020-12-12,KO/TKO Punch,1,1:45
http://ufcstats.com/fighter-details/7a703c565ccaa18f,loss,Jacare Souza Jan Blachowicz,,"UFC Fight Night: Blachowicz vs. Jacare Nov. 16, 2019",2019-11-16,S-DEC,5,5:00
http://ufcstats.com/fighter-details/7a703c565ccaa18f,loss,Jacare Souza Jack Hermansson,,"UFC Fight Night: Jacare vs. Hermansson Apr. 27, 2019",2019-04-27,U-DEC,5,5:00
http://ufcstats.com/fighter-details/7a703c565ccaa18f,win,Jacare Souza Chris Weidman,,"UFC 230: Cormier vs. Lewis Nov. 03, 2018",2018-11-03,KO/TKO Punches,3,2:46
http://ufcstats.com/fighter-details/7a703c565ccaa18f,loss,Jacare Souza Kelvin Gastelum,,"UFC 224: Nunes vs. Pennington May. 12, 2018",,S-DEC,3,5:00
http://ufcstats.com/fighter-details/7a703c565ccaa18f,win,Jacare Souza Derek Brunson,,"UFC Fight Night: Jacare vs. Brunson 2 Jan. 27, 2018",2018-01-27,KO/TKO Kick,1,3:50
http://ufcstats.com/fighter-details/7a703c565ccaa18f,loss,Jacare Souza Robert Whittaker,,"UFC on FOX: Johnson vs. Reis Apr. 15, 2017",2017-04-15,KO/TKO Kick,2,3:28
http://ufcstats.com/fighter-details/7a703c565ccaa18f,win,Jacare Souza Tim Boetsch,,"UFC 208: Holm vs. De Randamie Feb. 11, 2017",2017-02-11,SUB Kimura,1,3:41
http://ufcstats.com/fighter-details/7a703c565ccaa18f,win,Jacare Souza Vitor Belfort,,"UFC 198: Werdum vs Miocic May. 14, 2016",,KO/TKO Punches,1,4:38
http://ufcstats.com/fighter-details/7a703c565ccaa18f,loss,Jacare Souza Yoel Romero,,"UFC 194: Aldo vs McGregor Dec. 12, 2015",2015-12-12,S-DEC,3,5:00
http://ufcstats.com/fighter-details/7a703c565ccaa18f,win,Jacare Souza Chris Camozzi,,"UFC on FOX: Machida vs Rockhold Apr. 18, 2015",2015-04-18,SUB Armbar,1,2:33
http://ufcstats.com/fighter-details/7a703c565ccaa18f,win,Jacare Souza Gegard Mousasi,,"UFC Fight Night: Jacare vs Mousasi Sep. 05, 2014",2014-09-05,SUB Guillotine Choke,3,4:30
http://ufcstats.com/fighter-details/7a703c565ccaa18f,win,Jacare Souza Francis Carmont,,"UFC Fight Night: Machida vs Mousasi Feb. 15, 2014",2014-02-15,U-DEC,3,5:00
http://ufcstats.com/fighter-details/7a703c565ccaa18f,win,Jacare Souza Yushin Okami,,"UFC Fight Night: Teixeira vs Bader Sep. 04, 2013",2013-09-04,KO/TKO Punch,1,2:47
http://ufcstats.com/fighter-details/7a703c565ccaa18f,win,Jacare Souza Chris Camozzi,,"UFC on FX: Belfort vs. Rockhold May. 18, 2013",,SUB Arm Triangle,1,3:37
http://ufcstats.com/fighter-details/7a703c565ccaa18f,win,Jacare Souza Ed Herman,,"Strikeforce - Marquardt vs Saffiedine Jan. 12, 2013",2013-01-12,SUB Kimura,1,3:10
http://ufcstats.com/fighter-details/7a703c565ccaa18f,win,Jacare Souza Derek Brunson,,"Strikeforce - Rousey vs Kaufman Aug. 18, 2012",2012-08-18,KO/TKO Punch,1,0:41
http://ufcstats.com/fighter-details/7a703c565ccaa18f,win,Jacare Souza Bristol Marunde,,"Strikeforce - Tate vs. Rousey Mar. 03, 2012",2012-03-03,SUB Arm Triangle,3,2:43
http://ufcstats.com/fighter-details/7a703c565ccaa18f,loss,Jacare Souza Luke Rockhold,,"Strikeforce - Barnett vs. Kharitonov Sep. 10, 2011",2011-09-10,U-DEC,5,5:00
http://ufcstats.com/fighter-details/7a703c565ccaa18f,win,Jacare Souza Robbie Lawler,,"Strikeforce - Diaz vs. Cyborg Jan. 29, 2011",2011-01-29,SUB Rear Naked Choke,3,2:00
http://ufcstats.com/fighter-details/7a703c565ccaa18f,win,Jacare Souza Tim Kennedy,,"Strikeforce - Houston Aug. 21, 2010",2010-08-21,U-DEC,5,5:00
http://ufcstats.com/fighter-details/7a703c565ccaa18f,win,Jacare Souza Joey Villasenor,,"Strikeforce - Heavy Artillery May. 15, 2010",,U-DEC,3,5:00
http://ufcstats.com/fighter-details/7a703c565ccaa18f,win,Jacare Souza Matt Lindland,,"Strikeforce - Evolution Dec. 19, 2009",2009-12-19,SUB Arm Triangle,1,4:18
http://ufcstats.com/fighter-details/7a703c565ccaa18f,nc,Jacare Souza Jason Miller,,"DREAM 9: Featherweight Grand Prix 2009 2nd Round May. 26, 2009",,CNC,1,2:33
http://ufcstats.com/fighter-details/7a703c565ccaa18f,loss,Jacare Souza Gegard Mousasi,,"DREAM 6: Middleweight Grand Prix 2008 Final Round Sep. 23, 2008",2008-09-23,KO/TKO Kick,1,2:15
http://ufcstats.com/fighter-details/7a703c565ccaa18f,win,Jacare Souza Zelg Galesic,,"DREAM 6: Middleweight Grand Prix 2008 Final Round Sep. 23, 2008",2008-09-23,SUB Armbar,1,1:27
http://ufcstats.com/fighter-details/7a703c565ccaa18f,win,Jacare Souza Jason Miller,,"DREAM 4: Middleweight Grand Prix 2008 2nd Round Jun. 15, 2008",2008-06-15,U-DEC,2,5:00
http://ufcstats.com/fighter-details/7a703c565ccaa18f,win,Jacare Souza Ian Murphy,,"DREAM 2: Middleweight Grand Prix 2008 1st Round Apr. 29, 2008",2008-04-29,SUB Rear Naked Choke,1,3:38
http://ufcstats.com/fighter-details/c278e8843b8abfec,loss,Charon Spain King Green,,"Strikeforce Challengers 19 Sep. 23, 2011",2011-09-23,SUB Arm Triangle,2,2:54
http://ufcstats.com/fighter-details/8bd4200561c77a62,loss,Ketlen Souza Angela Hill,,"UFC Fight Night: Cannonier vs. Rodrigues Feb. 15, 2025",2025-02-15,S-DEC,3,5:00
http://ufcstats.com/fighter-details/8bd4200561c77a62,win,Ketlen Souza Yazmin Jauregui,,"UFC 306: Riyadh Season Noche UFC Sep. 14, 2024",2024-09-14,SUB Rear Naked Choke,1,3:02
http://ufcstats.com/fighter-details/8bd4200561c77a62,win,Ketlen Souza Marnic Mann,,"UFC Fight Night: Nicolau vs. Perez Apr. 27, 2024",2024-04-27,U-DEC,3,5:00
http://ufcstats.com/fighter-details/8bd4200561c77a62,loss,Ketlen Souza Karine Silva,,"UFC Fight Night: Kara-France vs. Albazi Jun. 03, 2023",2023-06-03,SUB Other - Lock,1,1:45
http://ufcstats.com/fighter-details/22b43be04d7454d0,loss,Heraldo Souza Nick Klein,,"DWCS 8.10 Oct. 15, 2024",2024-10-15,SUB Rear Naked Choke,1,0:37
http://ufcstats.com/fighter-details/411d012af19ecb59,loss,Chris Spang Adlan Amagov,,"UFC on FUEL TV: Mousasi vs Latifi Apr. 06, 2013",2013-04-06,U-DEC,3,5:00
http://ufcstats.com/fighter-details/411d012af19ecb59,win,Chris Spang Nah-Shon Burrell,,"Strikeforce - Barnett vs Cormier May. 19, 2012",,KO/TKO Knees,1,3:25
http://ufcstats.com/fighter-details/411d012af19ecb59,loss,Chris Spang Ricky Legere Jr.,,"Strikeforce - Rockhold vs. Jardine Jan. 07, 2012",2012-01-07,U-DEC,3,5:00
http://ufcstats.com/fighter-details/411d012af19ecb59,win,Chris Spang Joe Ray,,"Strikeforce Challengers 19 Sep. 23, 2011",2011-09-23,U-DEC,3,5:00
http://ufcstats.com/fighter-details/b9eb5b4ed07d1525,win,Andreas Spang Willie Parks,,"Strikeforce Challengers 20 Nov. 18, 2011",2011-11-18,KO/TKO,1,3:10
http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,loss,Ryan Spann Waldo Cortes-Acosta,,"UFC Fight Night: Vettori vs. Dolidze 2 Mar. 15, 2025",2025-03-15,KO/TKO Punches,2,4:48
http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,win,Ryan Spann Ovince Saint Preux,,"UFC 307: Pereira vs. Rountree Jr. Oct. 05, 2024",2024-10-05,SUB Guillotine Choke,1,1:35
http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,loss,Ryan Spann Bogdan Guskov,,"UFC Fight Night: Nicolau vs. Perez Apr. 27, 2024",2024-04-27,KO/TKO Punches,2,3:16
http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,loss,Ryan Spann Anthony Smith,,"UFC Fight Night: Holloway vs. The Korean Zombie Aug. 26, 2023",2023-08-26,S-DEC,3,5:00
http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,loss,Ryan Spann Nikita Krylov,,"UFC Fight Night: Yan vs. Dvalishvili Mar. 11, 2023",2023-03-11,SUB Triangle Choke,1,3:38
http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,win,Ryan Spann Dominick Reyes,,"UFC 281: Adesanya vs. Pereira Nov. 12, 2022",2022-11-12,KO/TKO Punch,1,1:20
http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,win,Ryan Spann Ion Cutelaba,,"UFC Fight Night: Blachowicz vs. Rakic May. 14, 2022",,SUB Guillotine Choke,1,2:22
http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,loss,Ryan Spann Anthony Smith,,"UFC Fight Night: Smith vs. Spann Sep. 18, 2021",2021-09-18,SUB Rear Naked Choke,1,3:47
http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,win,Ryan Spann Misha Cirkunov,,"UFC Fight Night: Edwards vs. Muhammad Mar. 13, 2021",2021-03-13,KO/TKO Punches,1,1:11
http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,loss,Ryan Spann Johnny Walker,,"UFC Fight Night: Covington vs. Woodley Sep. 19, 2020",2020-09-19,KO/TKO Punches,1,2:43
http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,win,Ryan Spann Sam Alvey,,"UFC 249: Ferguson vs. Gaethje May. 09, 2020",,S-DEC,3,5:00
http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,win,Ryan Spann Devin Clark,,"UFC Fight Night: Joanna vs. Waterson Oct. 12, 2019",2019-10-12,SUB Guillotine Choke,2,2:01
http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,win,Ryan Spann Rogerio Nogueira,,"UFC 237: Namajunas vs. Andrade May. 11, 2019",,KO/TKO Punch,1,2:07
http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,win,Ryan Spann Luis Henrique,,"UFC Fight Night: Marreta vs. Anders Sep. 22, 2018",2018-09-22,U-DEC,3,5:00
http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,win,Ryan Spann Emiliano Sordi,,"DWCS 2.2 Jun. 19, 2018",2018-06-19,SUB Guillotine Choke,1,0:26
http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,loss,Ryan Spann Karl Roberson,,"DWCS 1.3 Jul. 25, 2017",2017-07-25,KO/TKO Elbows,1,0:15
http://ufcstats.com/fighter-details/1411c630ba711b64,loss,Tommy Speer Anthony Johnson,,"UFC Fight Night: Florian vs Lauzon Apr. 02, 2008",2008-04-02,KO/TKO Punches,1,0:51
http://ufcstats.com/fighter-details/1411c630ba711b64,loss,Tommy Speer Mac Danzig,,"The Ultimate Fighter: Team Hughes vs. Team Serra Finale Dec. 08, 2007",2007-12-08,SUB Rear Naked Choke,1,2:01
http://ufcstats.com/fighter-details/1411c630ba711b64,win,Tommy Speer Sidney Silva,,"WEC 27: Marshall vs. McElfresh May. 12, 2007",,KO/TKO Punches,1,4:33
http://ufcstats.com/fighter-details/ae4650eb56ab6a11,loss,Patrick Speight Brett Cooper,,"Affliction - Day of Reckoning Jan. 24, 2009",2009-01-24,KO/TKO Punches,2,4:39
http://ufcstats.com/fighter-details/ab850a77a0fa487d,loss,Sean Spencer Yancy Medeiros,,"UFC 203: Miocic vs. Overeem Sep. 10, 2016",2016-09-10,SUB Rear Naked Choke,2,0:49
http://ufcstats.com/fighter-details/ab850a77a0fa487d,loss,Sean Spencer Mike Pyle,,"UFC Fight Night: Hendricks vs Thompson Feb. 06, 2016",2016-02-06,KO/TKO Elbow,3,4:25
http://ufcstats.com/fighter-details/ab850a77a0fa487d,loss,Sean Spencer Cathal Pendred,,"UFC Fight Night: McGregor vs Siver Jan. 18, 2015",2015-01-18,U-DEC,3,5:00
http://ufcstats.com/fighter-details/ab850a77a0fa487d,win,Sean Spencer Paulo Thiago,,"UFC Fight Night: Bigfoot vs Arlovski Sep. 13, 2014",2014-09-13,U-DEC,3,5:00
http://ufcstats.com/fighter-details/ab850a77a0fa487d,loss,Sean Spencer Alex Garcia,,"UFC 171: Hendricks vs Lawler Mar. 15, 2014",2014-03-15,S-DEC,3,5:00
http://ufcstats.com/fighter-details/ab850a77a0fa487d,win,Sean Spencer Drew Dober,,"The Ultimate Fighter: Team Rousey vs. Team Tate Finale Nov. 30, 2013",2013-11-30,U-DEC,3,5:00
http://ufcstats.com/fighter-details/ab850a77a0fa487d,win,Sean Spencer Yuri Villefort,,"UFC Fight Night: Teixeira vs Bader Sep. 04, 2013",2013-09-04,S-DEC,3,5:00
http://ufcstats.com/fighter-details/ab850a77a0fa487d,loss,Sean Spencer Rafael Natal,,"UFC on FOX: Johnson vs Dodson Jan. 26, 2013",2013-01-26,SUB Arm Triangle,3,2:13
http://ufcstats.com/fighter-details/221b2a3070c7ce3e,loss,Sam Spengler Joey Armstrong,,"Strikeforce - Young Guns 2 Feb. 01, 2008",2008-02-01,KO/TKO,1,2:56
http://ufcstats.com/fighter-details/221b2a3070c7ce3e,loss,Sam Spengler Seth Kleinbeck,,"Strikeforce - Shamrock vs. Baroni Jun. 22, 2007",2007-06-22,KO/TKO Punches,2,2:55
http://ufcstats.com/fighter-details/221b2a3070c7ce3e,win,Sam Spengler Frank Megallon,,"Strikeforce - Tank vs. Buentello Oct. 07, 2006",2006-10-07,KO/TKO Punches,1,2:38
http://ufcstats.com/fighter-details/39d91e95949de3d9,win,Felicia Spencer Leah Letson,,"UFC Fight Night: Holloway vs. Rodriguez Nov. 13, 2021",2021-11-13,KO/TKO Elbows,3,4:25
http://ufcstats.com/fighter-details/39d91e95949de3d9,loss,Felicia Spencer Norma Dumont,,"UFC Fight Night: Font vs. Garbrandt May. 22, 2021",,S-DEC,3,5:00
http://ufcstats.com/fighter-details/39d91e95949de3d9,loss,Felicia Spencer Amanda Nunes,,"UFC 250: Nunes vs. Spencer Jun. 06, 2020",2020-06-06,U-DEC,5,5:00
http://ufcstats.com/fighter-details/39d91e95949de3d9,win,Felicia Spencer Zarah Fairn,,"UFC Fight Night: Benavidez vs. Figueiredo Feb. 29, 2020",2020-02-29,KO/TKO Punches,1,3:37
http://ufcstats.com/fighter-details/39d91e95949de3d9,loss,Felicia Spencer Cristiane Justino,,"UFC 240: Holloway vs. Edgar Jul. 27, 2019",2019-07-27,U-DEC,3,5:00
http://ufcstats.com/fighter-details/39d91e95949de3d9,win,Felicia Spencer Megan Anderson,,"UFC Fight Night: Dos Anjos vs. Lee May. 18, 2019",,SUB Rear Naked Choke,1,3:24
http://ufcstats.com/fighter-details/71caa995674203aa,nc,Waachiim Spiritwolf Marius Zaromskis,,"Strikeforce Challengers 12 Nov. 19, 2010",2010-11-19,CNC,1,0:06
http://ufcstats.com/fighter-details/71caa995674203aa,loss,Waachiim Spiritwolf Billy Evangelista,,"Strikeforce Challengers 11 Oct. 22, 2010",2010-10-22,U-DEC,3,5:00
http://ufcstats.com/fighter-details/5f2197acaba7d5ef,loss,Mario Sperry Tsuyoshi Kohsaka,,"PRIDE 31: Unbreakable Feb. 26, 2006",2006-02-26,KO/TKO Punch,1,1:20
http://ufcstats.com/fighter-details/5f2197acaba7d5ef,win,Mario Sperry Hirotaka Yokoi,,"PRIDE 29: Fists Of Fire Feb. 20, 2005",2005-02-20,KO/TKO Knees,1,9:08
http://ufcstats.com/fighter-details/5f2197acaba7d5ef,win,Mario Sperry Mike Bencic,,"PRIDE Bushido 2 Feb. 15, 2004",2004-02-15,KO/TKO Punch,1,0:11
http://ufcstats.com/fighter-details/5f2197acaba7d5ef,loss,Mario Sperry Yuki Kondo,,"PRIDE Shockwave 2003 Dec. 31, 2003",2003-12-31,KO/TKO,1,3:27
http://ufcstats.com/fighter-details/5f2197acaba7d5ef,win,Mario Sperry Andrei Kopylov,,"PRIDE 22: Beasts from the East 2 Sep. 29, 2002",2002-09-29,KO/TKO,1,6:02
http://ufcstats.com/fighter-details/5f2197acaba7d5ef,loss,Mario Sperry Murilo Rua,,"PRIDE 20: Armed and Ready Apr. 28, 2002",2002-04-28,U-DEC,3,5:00
http://ufcstats.com/fighter-details/5f2197acaba7d5ef,win,Mario Sperry Igor Vovchanchyn,,"PRIDE 17: Championship Chaos Nov. 03, 2001",2001-11-03,SUB Arm Triangle,1,2:52
http://ufcstats.com/fighter-details/f86cb5f25d545e0e,loss,Daniel Spitz Tanner Boser,,"UFC Fight Night: Reyes vs. Weidman Oct. 18, 2019",2019-10-18,U-DEC,3,5:00
http://ufcstats.com/fighter-details/f86cb5f25d545e0e,loss,Daniel Spitz Walt Harris,,"UFC Fight Night: Rivera vs. Moraes Jun. 01, 2018",2018-06-01,KO/TKO Punches,2,4:59
http://ufcstats.com/fighter-details/f86cb5f25d545e0e,win,Daniel Spitz Anthony Hamilton,,"UFC Fight Night: Rockhold vs. Branch Sep. 16, 2017",2017-09-16,KO/TKO Punches,1,0:24
http://ufcstats.com/fighter-details/f86cb5f25d545e0e,loss,Daniel Spitz Mark Godbeer,,"UFC 209: Woodley vs. Thompson 2 Mar. 04, 2017",2017-03-04,U-DEC,3,5:00
http://ufcstats.com/fighter-details/b9664eae2ac75262,loss,Eric Spicely Deron Winn,,"UFC Fight Night: Moicano vs. The Korean Zombie Jun. 22, 2019",2019-06-22,U-DEC,3,5:00
http://ufcstats.com/fighter-details/b9664eae2ac75262,loss,Eric Spicely Darren Stewart,,"UFC Fight Night: Thompson vs. Till May. 27, 2018",,KO/TKO Punch,2,1:47
http://ufcstats.com/fighter-details/b9664eae2ac75262,loss,Eric Spicely Gerald Meerschaert,,"The Ultimate Fighter: A New World Champion Finale Dec. 01, 2017",2017-12-01,KO/TKO Kick,2,2:18
http://ufcstats.com/fighter-details/b9664eae2ac75262,loss,Eric Spicely Antonio Carlos Junior,,"UFC 212: Aldo vs. Holloway Jun. 03, 2017",2017-06-03,SUB Rear Naked Choke,2,3:49
http://ufcstats.com/fighter-details/b9664eae2ac75262,win,Eric Spicely Alessio Di Chirico,,"UFC on FOX: Shevchenko vs. Pena Jan. 28, 2017",2017-01-28,SUB Triangle Choke,1,2:14
http://ufcstats.com/fighter-details/b9664eae2ac75262,win,Eric Spicely Thiago Santos,,"UFC Fight Night: Cyborg vs. Lansberg Sep. 24, 2016",2016-09-24,SUB Rear Naked Choke,1,2:58
http://ufcstats.com/fighter-details/b9664eae2ac75262,loss,Eric Spicely Sam Alvey,,"UFC Fight Night: McDonald vs. Lineker Jul. 13, 2016",2016-07-13,SUB Guillotine Choke,1,2:43
